,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,N2O,N2O_FLAG_W,SALTREF,SALTREF_FLAG_W,HELIUM,HELIUM_FLAG_W,DELO18,DELO18_FLAG_W,CCL4,CCL4_FLAG_W,BTL_DATE,BTL_TIME
2319,33RO20131223,       A16S,97.0,1.0,10.0,10.0,2.0,20140125.0,1928.0,-53.4317,-36.1152,       2716,   847.7,   1.8088,  34.6921,2.0,  34.6916,2.0,    177.7,2.0,   178.5,2.0,    88.2,2.0,    32.0,2.0,    0.01,2.0,   2.220,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2261.5,2.0, 2354.77,2.0,-999.0000,9.0, -999.00,7.5685,2.0,       25,-999.000,9.0,   1.8086,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.99721977,2.0,  34.68292683,2.0,   847.7,     -999.0,9.0,    34.8552,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140125.0,2010.0
2320,33RO20131223,       A16S,97.0,1.0,9.0,9.0,2.0,20140125.0,1928.0,-53.4317,-36.1152,       2716,   997.8,   1.6190,  34.7009,2.0,  34.7009,2.0,      183,2.0,   183.8,2.0,    92.1,6.0,    31.7,6.0,    0.00,6.0,   2.198,6.0,   0.302,2.0,   0.149,2.0,   0.111,2.0,  2261.1,2.0, 2357.22,2.0,  1126.23,2.0,      20,7.5763,2.0,       25,-999.000,9.0,   1.6193,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.83803285,2.0,  34.37073171,2.0,   997.8,     19.716,2.0,    34.8645,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140125.0,2006.0
2321,33RO20131223,       A16S,97.0,1.0,8.0,8.0,2.0,20140125.0,1928.0,-53.4317,-36.1152,       2716,  1147.9,   1.4948,  34.7089,2.0,  34.7084,2.0,    186.9,2.0,   186.9,2.0,    96.0,6.0,    31.5,6.0,    0.00,6.0,   2.189,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2262.2,2.0, 2365.77,2.0,-999.0000,9.0, -999.00,7.5802,2.0,       25,-999.000,9.0,   1.4958,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.74396784,2.0,  34.25365854,2.0,  1147.9,     -999.0,9.0,     34.872,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140125.0,2002.0
2322,33RO20131223,       A16S,97.0,1.0,7.0,7.0,2.0,20140125.0,1928.0,-53.4317,-36.1152,       2716,  1297.3,   1.3330,  34.7055,2.0,  34.7058,2.0,    191.6,2.0,   191.1,2.0,    98.2,2.0,    31.4,2.0,    0.00,2.0,   2.186,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2260.9,2.0, 2362.06,2.0,-999.0000,9.0, -999.00,7.5841,2.0,       25,-999.000,9.0,   1.3325,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.75843938,2.0,   34.0195122,2.0,  1297.3,     -999.0,9.0,    34.8695,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140125.0,1958.0
2323,33RO20131223,       A16S,97.0,1.0,6.0,6.0,2.0,20140125.0,1928.0,-53.4317,-36.1152,       2716,  1447.1,   1.1631,  34.7024,2.0,  34.7025,2.0,    195.6,2.0,   195.6,2.0,   101.6,6.0,    31.5,6.0,    0.00,6.0,   2.185,6.0,   0.355,2.0,   0.178,2.0,   0.170,2.0,  2262.4,2.0, 2366.15,2.0,  1099.79,2.0,      20,7.5872,2.0,       25,-999.000,9.0,    1.163,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.78738246,2.0,   34.0195122,2.0,  1447.1,     18.947,2.0,    34.8661,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140125.0,1954.0
2324,33RO20131223,       A16S,97.0,1.0,5.0,5.0,2.0,20140125.0,1928.0,-53.4317,-36.1152,       2716,  1647.2,   0.9712,  34.6989,2.0,  34.6993,2.0,    199.2,2.0,   199.4,2.0,   106.4,6.0,    31.6,6.0,    0.01,6.0,   2.190,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2261.4,2.0, 2362.69,2.0,-999.0000,9.0, -999.00,7.5853,2.0,       25,-999.000,9.0,   0.9707,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.85250438,2.0,  34.12287079,2.0,  1647.2,     -999.0,9.0,    34.8629,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140125.0,1950.0
2325,33RO20131223,       A16S,97.0,1.0,4.0,4.0,2.0,20140125.0,1928.0,-53.4317,-36.1152,       2716,  1847.4,   0.9020,  34.6969,2.0,  34.6956,2.0,    201.2,2.0,   200.7,2.0,   107.9,6.0,    31.6,6.0,    0.01,6.0,   2.197,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2262.4,2.0,  2360.9,6.0,-999.0000,9.0, -999.00,7.5862,2.0,       25,-999.000,9.0,    0.902,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   39.7294963,2.0,  34.17560976,2.0,  1847.4,     -999.0,9.0,    34.8592,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140125.0,1945.0
2326,33RO20131223,       A16S,97.0,1.0,3.0,3.0,2.0,20140125.0,1928.0,-53.4317,-36.1152,       2716,  2046.2,   0.8038,  34.6933,2.0,  34.6968,2.0,    202.9,2.0,   203.4,2.0,   109.5,6.0,    31.7,6.0,    0.00,6.0,   2.199,6.0,   0.449,2.0,   0.224,2.0,   0.149,2.0,  2261.8,2.0, 2364.04,2.0,  1107.81,2.0,      20,7.5853,6.0,       25,-999.000,9.0,   0.8038,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.75120361,2.0,  34.26341463,2.0,  2046.2,     18.527,2.0,    34.8604,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140125.0,1941.0
2327,33RO20131223,       A16S,97.0,1.0,2.0,2.0,2.0,20140125.0,1928.0,-53.4317,-36.1152,       2716,  2347.7,   0.7291,  34.6908,2.0,  34.6917,2.0,    204.7,2.0,   205.5,2.0,   112.2,6.0,    31.8,6.0,    0.01,6.0,   2.208,6.0,   0.485,2.0,   0.242,2.0,   0.149,2.0,  2261.8,2.0, 2365.48,2.0, 1110.765,6.0,      20,7.5844,2.0,       25,-999.000,9.0,   0.7292,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.66437438,2.0,  34.29268293,2.0,  2347.7,     18.531,2.0,    34.8552,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140125.0,1935.0
2328,33RO20131223,       A16S,97.0,1.0,1.0,1.0,2.0,20140125.0,1928.0,-53.4317,-36.1152,       2716,  2744.9,   0.5189,  34.6827,2.0,  34.6836,2.0,    210.4,2.0,   210.7,2.0,   115.3,6.0,    31.9,6.0,    0.01,6.0,   2.217,6.0,   0.573,2.0,   0.283,2.0,   0.174,2.0,  2263.7,6.0, 2368.14,2.0,  1114.62,2.0,      20,7.5871,2.0,       25,-999.000,9.0,   0.5177,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.70055323,2.0,         34.4,2.0,  2744.9,     18.339,2.0,    34.8472,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140125.0,1928.0
2329,33RO20131223,       A16S,98.0,1.0,21.0,21.0,2.0,20140125.0,2345.0,-53.5942,-36.2107,       1779,     3.2,   2.4830,  33.7843,2.0,  33.7836,2.0,    327.8,2.0,   326.9,2.0,     9.8,2.0,    21.3,2.0,    0.25,2.0,   1.552,2.0,   5.271,2.0,   2.986,2.0,   2.971,2.0,  2144.1,6.0,    2285,2.0,-999.0000,9.0, -999.00,7.7317,2.0,       25,-999.000,9.0,   2.4831,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,     3.2,     13.534,2.0,    33.9429,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140126.0,39.0
2330,33RO20131223,       A16S,98.0,1.0,20.0,20.0,2.0,20140125.0,2345.0,-53.5942,-36.2107,       1779,    18.2,   2.4660,  33.7851,2.0,  33.7849,2.0,    327.6,2.0,   326.7,2.0,     9.8,2.0,    21.3,2.0,    0.24,2.0,   1.554,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,     2.47,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,    18.2,     -999.0,9.0,    33.9442,6.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140126.0,37.0
2331,33RO20131223,       A16S,98.0,1.0,19.0,19.0,2.0,20140125.0,2345.0,-53.5942,-36.2107,       1779,    27.6,   2.3795,  33.7867,2.0,  33.7873,2.0,      327,2.0,   326.8,2.0,    10.1,2.0,    21.3,2.0,    0.24,2.0,   1.557,2.0,   5.250,2.0,   2.949,2.0,   2.804,2.0,  2144.9,2.0, 2286.82,2.0,-999.0000,9.0, -999.00,7.7306,6.0,       25,-999.000,9.0,   2.3937,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,    27.6,     13.350,2.0,    33.9466,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140126.0,36.0
2332,33RO20131223,       A16S,98.0,1.0,18.0,18.0,2.0,20140125.0,2345.0,-53.5942,-36.2107,       1779,    47.2,   2.2805,  33.7865,2.0,  33.7879,2.0,    328.1,2.0,   327.8,2.0,     9.8,2.0,    21.5,2.0,    0.24,2.0,   1.565,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   2.2803,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,    47.2,     -999.0,9.0,    33.9472,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140126.0,34.0
2333,33RO20131223,       A16S,98.0,1.0,17.0,17.0,2.0,20140125.0,2345.0,-53.5942,-36.2107,       1779,    77.7,   1.4842,  33.8296,2.0,  33.8329,2.0,    316.7,2.0,     319,2.0,    13.4,2.0,    22.9,2.0,    0.26,2.0,   1.725,2.0,   5.321,2.0,   2.987,2.0,   2.874,2.0,  2160.1,2.0, 2289.99,6.0,-999.0000,9.0, -999.00,7.6939,2.0,       25,-999.000,9.0,   1.4811,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,    77.7,     14.344,2.0,    33.9924,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140126.0,32.0
2334,33RO20131223,       A16S,98.0,1.0,16.0,16.0,2.0,20140125.0,2345.0,-53.5942,-36.2107,       1779,   122.4,   0.8974,  33.9754,2.0,  33.9838,2.0,    286.4,2.0,   288.9,2.0,    29.0,2.0,    27.2,2.0,    0.28,2.0,   2.014,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   0.8977,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   122.4,     -999.0,9.0,     34.144,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140126.0,30.0
2335,33RO20131223,       A16S,98.0,1.0,15.0,15.0,2.0,20140125.0,2345.0,-53.5942,-36.2107,       1779,   172.9,   1.3759,  34.1954,2.0,  34.1993,2.0,    234.4,2.0,   236.1,2.0,    47.1,2.0,    32.2,2.0,    0.21,2.0,   2.279,2.0,   3.333,2.0,   1.820,2.0,   1.462,2.0,  2220.4,2.0, 2304.16,2.0,-999.0000,9.0, -999.00,7.56,2.0,       25,-999.000,9.0,   1.3764,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   172.9,     19.679,2.0,    34.3605,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140126.0,28.0
2336,33RO20131223,       A16S,98.0,1.0,14.0,14.0,2.0,20140125.0,2345.0,-53.5942,-36.2107,       1779,   223.1,   1.9868,  34.3620,2.0,  34.3641,2.0,    199.6,2.0,   198.1,2.0,    57.9,2.0,    34.0,2.0,    0.10,2.0,   2.365,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   1.9874,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   223.1,     -999.0,9.0,    34.5262,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140126.0,26.0
2337,33RO20131223,       A16S,98.0,1.0,13.0,13.0,2.0,20140125.0,2345.0,-53.5942,-36.2107,       1779,   297.7,   2.1815,  34.4507,2.0,  34.4520,2.0,    182.7,2.0,   181.8,2.0,    64.4,2.0,    34.2,2.0,    0.08,2.0,   2.380,2.0,   1.440,2.0,   0.740,2.0,   0.490,2.0,  2252.1,2.0, 2327.21,2.0,-999.0000,9.0, -999.00,7.5264,2.0,       25,-999.000,9.0,   2.1816,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   297.7,     22.096,2.0,    34.6144,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140126.0,24.0
2338,33RO20131223,       A16S,98.0,1.0,12.0,12.0,2.0,20140125.0,2345.0,-53.5942,-36.2107,       1779,   397.8,   2.2112,  34.5346,2.0,  34.5370,2.0,    172.8,2.0,   172.1,2.0,    71.4,2.0,    34.0,2.0,    0.05,2.0,   2.368,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,    2.211,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   397.8,     -999.0,9.0,    34.6998,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140126.0,21.0
2339,33RO20131223,       A16S,98.0,1.0,11.0,11.0,2.0,20140125.0,2345.0,-53.5942,-36.2107,       1779,   498.2,   2.1671,  34.5880,2.0,  34.5906,2.0,    170.1,2.0,     170,2.0,    75.8,2.0,    33.6,2.0,    0.03,2.0,   2.337,2.0,   0.669,2.0,   0.323,2.0,   0.220,2.0,  2262.1,2.0, 2337.46,2.0,-999.0000,9.0, -999.00,7.5367,2.0,       25,-999.000,9.0,    2.167,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   498.2,     21.930,2.0,    34.7537,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140126.0,18.0
2340,33RO20131223,       A16S,98.0,1.0,10.0,10.0,2.0,20140125.0,2345.0,-53.5942,-36.2107,       1779,   597.8,   2.1142,  34.6188,2.0,  34.6189,2.0,    170.5,2.0,   170.4,2.0,    78.7,2.0,    33.3,2.0,    0.03,2.0,   2.313,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   2.1141,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   597.8,     -999.0,9.0,    34.7821,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140126.0,15.0
2341,33RO20131223,       A16S,98.0,1.0,9.0,9.0,2.0,20140125.0,2345.0,-53.5942,-36.2107,       1779,   697.6,   2.0492,  34.6400,2.0,  34.6397,2.0,    172.4,2.0,     172,2.0,    81.0,2.0,    32.9,2.0,    0.02,2.0,   2.290,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,    2.049,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   697.6,     -999.0,9.0,     34.803,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140126.0,12.0
2342,33RO20131223,       A16S,98.0,1.0,8.0,8.0,2.0,20140125.0,2345.0,-53.5942,-36.2107,       1779,   797.5,   1.9597,  34.6670,2.0,  34.6677,2.0,    174.3,2.0,   174.6,2.0,    84.1,2.0,    32.5,2.0,    0.02,2.0,   2.262,2.0,   0.365,2.0,   0.174,2.0,   0.118,2.0,  2264.7,2.0, 2347.62,2.0,-999.0000,9.0, -999.00,7.5576,2.0,       25,-999.000,9.0,   1.9595,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   797.5,     20.709,2.0,    34.8312,6.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140126.0,9.0
2343,33RO20131223,       A16S,98.0,1.0,7.0,7.0,2.0,20140125.0,2345.0,-53.5942,-36.2107,       1779,   947.5,   1.7792,  34.6905,2.0,  34.6918,2.0,    178.5,2.0,   179.5,2.0,    89.7,2.0,    32.1,2.0,    0.01,2.0,   2.229,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,    1.779,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   947.5,     -999.0,9.0,    34.8554,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140126.0,6.0
2344,33RO20131223,       A16S,98.0,1.0,6.0,6.0,2.0,20140125.0,2345.0,-53.5942,-36.2107,       1779,  1097.8,   1.7036,  34.6971,2.0,  34.6978,2.0,      181,2.0,   181.4,2.0,    91.9,2.0,    31.9,2.0,    0.01,2.0,   2.219,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   1.7035,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1097.8,     -999.0,9.0,    34.8614,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140126.0,2.0
2345,33RO20131223,       A16S,98.0,1.0,5.0,5.0,2.0,20140125.0,2345.0,-53.5942,-36.2107,       1779,  1247.7,   1.5666,  34.7054,2.0,  34.7067,2.0,    184.8,2.0,   185.5,2.0,    94.9,2.0,    31.7,2.0,    0.01,2.0,   2.201,2.0,   0.276,2.0,   0.133,2.0,   0.084,2.0,  2263.9,2.0, 2361.67,2.0,-999.0000,9.0, -999.00,7.578,2.0,       25,-999.000,9.0,   1.5684,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1247.7,     19.454,2.0,    34.8704,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140125.0,2358.0
2346,33RO20131223,       A16S,98.0,1.0,4.0,4.0,2.0,20140125.0,2345.0,-53.5942,-36.2107,       1779,    1378,   1.4565,  34.7079,2.0,  34.7078,2.0,    188.7,2.0,   188.8,2.0,    97.1,6.0,    31.6,6.0,    0.01,6.0,   2.191,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   1.4565,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1378.0,     -999.0,9.0,    34.8715,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140125.0,2355.0
2347,33RO20131223,       A16S,98.0,1.0,3.0,3.0,2.0,20140125.0,2345.0,-53.5942,-36.2107,       1779,  1547.7,   1.2530,  34.7052,2.0,  34.7073,2.0,    193.4,2.0,   193.2,2.0,   101.0,6.0,    31.5,6.0,    0.01,6.0,   2.187,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   1.2529,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1547.7,     -999.0,9.0,     34.871,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140125.0,2351.0
2348,33RO20131223,       A16S,98.0,1.0,2.0,2.0,2.0,20140125.0,2345.0,-53.5942,-36.2107,       1779,    1698,   1.1218,  34.7030,2.0,  34.7029,2.0,      196,2.0,   196.3,2.0,   104.7,6.0,    31.6,6.0,    0.01,6.0,   2.192,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2264.2,2.0, 2361.15,6.0,-999.0000,9.0, -999.00,7.5838,2.0,       25,-999.000,9.0,   1.1208,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1698.0,     -999.0,9.0,    34.8665,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140125.0,2348.0
2349,33RO20131223,       A16S,98.0,1.0,1.0,1.0,2.0,20140125.0,2345.0,-53.5942,-36.2107,       1779,  1795.6,   0.9641,  34.6989,2.0,  34.6987,2.0,    199.6,2.0,     200,2.0,   108.4,6.0,    31.6,6.0,    0.01,6.0,   2.197,6.0,   0.381,2.0,   0.191,2.0,   0.155,2.0,  2263.2,2.0, 2359.78,2.0,-999.0000,9.0, -999.00,7.5835,2.0,       25,-999.000,9.0,   0.9635,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1795.6,     18.709,2.0,    34.8623,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140125.0,2345.0
2350,33RO20131223,       A16S,99.0,2.0,19.0,19.0,2.0,20140126.0,312.0,-53.74,-36.2431,        923,     5.6,   2.3464,  33.7843,2.0,  33.7828,2.0,    324.6,2.0,   326.9,2.0,     9.5,2.0,    21.6,2.0,    0.25,2.0,   1.586,2.0,   5.289,2.0,   2.979,2.0,   2.916,2.0,  2144.3,6.0, 2278.42,2.0,   749.99,2.0,      20,7.7283,2.0,       25,-999.000,9.0,   2.3472,2.0,    1.57,2.0,   -81.2,2.0,     2.0,  46.71542847,2.0,  25.84285354,2.0,     5.6,     13.459,2.0,    33.9421,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140126.0,351.0
2351,33RO20131223,       A16S,99.0,2.0,18.0,18.0,2.0,20140126.0,312.0,-53.74,-36.2431,        923,    18.2,   2.3424,  33.7845,2.0,  33.7836,2.0,    324.6,2.0,   326.9,2.0,     9.6,6.0,    21.6,6.0,    0.25,6.0,   1.590,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2145.1,2.0, 2284.83,2.0,-999.0000,9.0, -999.00,7.7278,2.0,       25,-999.000,9.0,   2.3429,2.0,    1.53,2.0,   -82.8,2.0,     1.9,  45.41461598,2.0,  26.58398276,2.0,    18.2,     -999.0,9.0,    33.9429,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140126.0,350.0
2352,33RO20131223,       A16S,99.0,2.0,17.0,17.0,2.0,20140126.0,312.0,-53.74,-36.2431,        923,    33.4,   2.3446,  33.7844,2.0,  33.7836,2.0,    325.4,2.0,   327.9,2.0,     9.6,2.0,    21.6,2.0,    0.25,2.0,   1.590,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2145.7,2.0,  2283.7,6.0,   749.27,2.0,      20,7.7283,2.0,       25,-999.000,9.0,   2.3444,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  44.93494138,2.0,  26.66454028,2.0,    33.4,     -999.0,9.0,    33.9429,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140126.0,348.0
2353,33RO20131223,       A16S,99.0,2.0,16.0,16.0,2.0,20140126.0,312.0,-53.74,-36.2431,        923,    47.8,   2.3266,  33.7846,2.0,  33.7826,2.0,    325.5,2.0,     327,2.0,     9.6,2.0,    21.6,2.0,    0.24,2.0,   1.588,2.0,   5.308,2.0,   2.991,2.0,   2.980,2.0,  2144.2,2.0, 2279.83,2.0,-999.0000,9.0, -999.00,7.7274,2.0,       25,-999.000,9.0,   2.3277,2.0,    1.56,2.0,   -73.8,2.0,     1.9,  44.58534802,2.0,  26.60487805,2.0,    47.8,     13.741,2.0,    33.9419,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140126.0,347.0
2354,33RO20131223,       A16S,99.0,2.0,15.0,15.0,2.0,20140126.0,312.0,-53.74,-36.2431,        923,    68.3,   2.2336,  33.7848,2.0,  33.7834,2.0,    324.7,2.0,   326.8,2.0,     9.7,6.0,    21.6,6.0,    0.25,6.0,   1.596,6.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2144.3,2.0, 2280.85,2.0,   754.29,2.0,      20,7.7254,2.0,       25,-999.000,9.0,   2.2337,2.0,    1.56,2.0,   -81.0,2.0,     1.9,  44.11380349,2.0,  26.74146341,2.0,    68.3,     -999.0,9.0,    33.9427,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140126.0,345.0
2355,33RO20131223,       A16S,99.0,2.0,14.0,14.0,2.0,20140126.0,312.0,-53.74,-36.2431,        923,      88,   2.0143,  33.7930,2.0,  33.7966,2.0,    322.4,2.0,   324.7,2.0,    10.8,2.0,    22.1,2.0,    0.25,2.0,   1.652,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2150.7,2.0, 2284.78,2.0,-999.0000,9.0, -999.00,7.7154,2.0,       25,-999.000,9.0,   2.0138,2.0,    1.52,2.0,   -81.0,2.0,     2.6,   43.8588849,2.0,  26.88780488,2.0,    88.0,     -999.0,9.0,     33.956,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140126.0,343.0
2356,33RO20131223,       A16S,99.0,2.0,13.0,13.0,2.0,20140126.0,312.0,-53.74,-36.2431,        923,   118.3,   1.1159,  33.8663,2.0,  33.8762,2.0,    312.5,2.0,   311.4,2.0,    18.8,6.0,    24.2,6.0,    0.29,6.0,   1.853,6.0,   5.210,2.0,   2.918,2.0,   2.834,2.0,  -999.0,5.0, 2289.32,2.0,  867.145,2.0,      20,7.6721,2.0,       25,-999.000,9.0,   1.1155,2.0,    1.26,2.0,   -82.0,2.0,     2.5,  42.23575546,2.0,  28.60487805,2.0,   118.3,     15.043,2.0,    34.0359,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140126.0,341.0
